cement,slag,flyash,scm,water,superplasticizer,coarse_agg,fine_agg,binder,w_b_ratio,recycled_agg_pct,fiber_pct,fiber_type,fiber_length,age,compressive_strength,tensile_strength,scm_frac,fiber_flag,total_aggregate,agg_to_binder_ratio
394.0,0.0,0.0,0.0,185.17999999999998,0.0,988.94,732.84,394.0,0.47,0.0,1.5,bamboo,60,28,36.87,4.93,0.0,1,1721.7800000000002,4.37
394.0,0.0,0.0,0.0,185.17999999999998,0.0,988.94,732.84,394.0,0.47,0.0,2.0,bamboo,60,28,36.95,5,0.0,1,1721.7800000000002,4.37
394.0,0.0,0.0,0.0,185.17999999999998,0.0,988.94,732.84,394.0,0.47,0.0,2.5,bamboo,60,28,36.36,4.82,0.0,1,1721.7800000000002,4.37
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.0,none,0,7,15.29182,2.00123,0.0,0,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.0,none,0,7,17.32238,2.07457,0.0,0,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.25,bamboo,50,7,16.54139,2.1519,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.5,bamboo,50,7,17.63477,2.31692,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.75,bamboo,50,7,18.375,2.30815,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,1.0,bamboo,50,7,14.70778,1.60662,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.0,none,0,14,17.94716,2.23003,0.0,0,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.0,none,0,14,20.56176,2.28025,0.0,0,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.25,bamboo,50,14,19.54987,2.31692,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.5,bamboo,50,14,19.97772,2.79444,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.75,bamboo,50,14,21.03034,2.48194,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,1.0,bamboo,50,14,18.76889,2.00123,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.0,none,0,28,23.92338,2.45962,0.0,0,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.0,none,0,28,26.80961,2.76176,0.0,0,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.25,bamboo,50,28,25.1322,2.78487,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.5,bamboo,50,28,26.49722,3.26638,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,0.75,bamboo,50,28,27.98448,2.94989,0.0,1,1605.54,3.8488313556274725
417.15,0.0,0.0,0.0,187.7175,4.17,653.54,952.0,417.15,0.45,0.0,1.0,bamboo,50,28,24.93526,2.23003,0.0,1,1605.54,3.8488313556274725
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,0.0,none,0,7,28.49,2.07,0.0,0,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,0.5,sisal,30,7,25.11,2.47,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,1.0,sisal,30,7,24.32,2.68,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,1.5,sisal,30,7,23.68,2.42,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,2.0,sisal,30,7,21.68,2.18,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,0.0,none,0,28,36.37,2.35,0.0,0,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,0.5,sisal,30,28,35.62,3.05,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,1.0,sisal,30,28,33.55,3.46,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,1.5,sisal,30,28,31.0,2.74,0.0,1,2130.0,5.605263157894737
380.0,0.0,0.0,0.0,178.6,1.9,1400.0,730.0,380.0,0.47,0.0,2.0,sisal,30,28,30.42,2.51,0.0,1,2130.0,5.605263157894737
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,0.0,none,45,7,13.36518,1.51949,0.0,0,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,0.5,sisal,45,7,9.60362,1.83217,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,1.0,sisal,45,7,9.5413,1.99667,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,1.5,sisal,45,7,8.28934,1.65138,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,2.0,sisal,45,7,8.28934,1.28979,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,0.0,none,0,28,20.68061,2.26243,0.0,0,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,0.5,sisal,45,28,18.25165,2.67567,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,1.0,sisal,45,28,16.28334,2.62644,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,1.5,sisal,45,28,19.41378,2.2132,0.0,1,2070.0,5.175
400.0,0.0,0.0,0.0,180.0,0.0,1377.0,693.0,400.0,0.45,0.0,2.0,sisal,45,28,19.28815,1.88201,0.0,1,2070.0,5.175
353.0,0.0,0.0,0.0,194.15,0.0,1258.0,699.0,353.0,0.55,0.0,0.0,none,0,7,17.94017,7.2165,0.0,0,1957.0,5.543909348441926
353.0,0.0,0.0,0.0,194.15,0.0,1257.0,698.0,353.0,0.55,0.0,0.5,coir,40,7,21.9755,7.73675,0.0,1,1955.0,5.538243626062323
353.0,0.0,0.0,0.0,194.15,0.0,1256.0,697.0,353.0,0.55,0.0,1.0,coir,40,7,19.24025,7.96,0.0,1,1953.0,5.53257790368272
353.0,0.0,0.0,0.0,194.15,0.0,1258.0,699.0,353.0,0.55,0.0,0.0,none,0,14,22.86192,8.13921,0.0,0,1957.0,5.543909348441926
353.0,0.0,0.0,0.0,194.15,0.0,1257.0,698.0,353.0,0.55,0.0,0.5,coir,40,14,24.57566,8.02142,0.0,1,1955.0,5.538243626062323
353.0,0.0,0.0,0.0,194.15,0.0,1256.0,697.0,353.0,0.55,0.0,1.0,coir,40,14,20.87802,8.11,0.0,1,1953.0,5.53257790368272
353.0,0.0,0.0,0.0,194.15,0.0,1258.0,699.0,353.0,0.55,0.0,0.0,none,0,28,23.95939,8.46969,0.0,0,1957.0,5.543909348441926
353.0,0.0,0.0,0.0,194.15,0.0,1257.0,698.0,353.0,0.55,0.0,0.5,coir,40,28,27.37844,8.70855,0.0,1,1955.0,5.538243626062323
353.0,0.0,0.0,0.0,194.15,0.0,1256.0,697.0,353.0,0.55,0.0,1.0,coir,40,28,23.89185,8.71,0.0,1,1953.0,5.53257790368272
353.0,0.0,0.0,0.0,194.15,0.0,1258.0,699.0,353.0,0.55,0.0,0.0,none,0,56,25.04842,8.66969,0.0,0,1957.0,5.543909348441926
353.0,0.0,0.0,0.0,194.15,0.0,1257.0,698.0,353.0,0.55,0.0,0.5,coir,40,56,31.48131,8.80855,0.0,1,1955.0,5.538243626062323
353.0,0.0,0.0,0.0,194.15,0.0,1256.0,697.0,353.0,0.55,0.0,1.0,coir,40,56,26.6271,8.81,0.0,1,1953.0,5.53257790368272
243.0,0.0,0.0,0.0,133.65,0.0,1420.0,709.0,243.0,0.55,0.0,0.0,coir,40,7,16.23428,5.43978,0.0,0,2129.0,8.761316872427983
243.0,0.0,0.0,0.0,133.65,0.0,1420.0,709.0,243.0,0.55,0.0,0.0,coir,40,14,19.5846,6.60135,0.0,0,2129.0,8.761316872427983
243.0,0.0,0.0,0.0,133.65,0.0,1420.0,709.0,243.0,0.55,0.0,0.0,coir,40,28,20.40736,7.40628,0.0,0,2129.0,8.761316872427983
243.0,0.0,0.0,0.0,133.65,0.0,1417.0,708.0,243.0,0.55,0.0,1.0,coir,40,7,17.63628,6.12691,0.0,1,2125.0,8.74485596707819
243.0,0.0,0.0,0.0,133.65,0.0,1417.0,708.0,243.0,0.55,0.0,1.0,coir,40,14,19.14359,6.45738,0.0,1,2125.0,8.74485596707819
243.0,0.0,0.0,0.0,133.65,0.0,1417.0,708.0,243.0,0.55,0.0,1.0,coir,40,28,19.34106,6.57845,0.0,1,2125.0,8.74485596707819
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.0,none,10,7,25.52126,2.45,0.0,0,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.0,none,10,28,33.08571,2.57215,0.0,0,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.0,none,10,90,34.86008,2.80196,0.0,0,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.25,jute,10,7,26.96211,2.76,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.25,jute,10,28,36.96799,2.87523,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.25,jute,10,90,41.07707,2.93361,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.5,jute,10,7,28.29623,2.966,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.5,jute,10,28,34.52655,3.00878,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.5,jute,10,90,35.9674,3.03261,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,1.0,jute,10,7,23.18656,2.79,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,1.0,jute,10,28,26.96211,2.82995,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,1.0,jute,10,90,30.5242,2.99179,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.0,none,20,7,25.35654,2.444,0.0,0,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.0,none,20,28,33.30702,2.55357,0.0,0,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.0,none,20,90,35.07959,2.76114,0.0,0,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.25,jute,20,7,26.56866,2.722,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.25,jute,20,28,34.076,2.80324,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.25,jute,20,90,37.28226,2.74481,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.5,jute,20,7,22.815,3.177,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.5,jute,20,28,30.21806,3.23174,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,0.5,jute,20,90,36.51328,3.23978,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,1.0,jute,20,7,18.51392,2.89,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,1.0,jute,20,28,24.58756,2.99136,0.0,1,1594.2,3.4107830551989733
467.4,0.0,0.0,0.0,196.308,0.0,999.1,595.1,467.4,0.42,0.0,1.0,jute,20,90,27.45495,2.57948,0.0,1,1594.2,3.4107830551989733
534.0,0.0,0.0,0.0,160.2,5.6,1050.0,692.0,534.0,0.3,0.0,0.1,jute,10,28,65.78,5.09,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,170.88,5.6,1050.0,692.0,534.0,0.32,0.0,0.2,jute,10,28,77.54,5.67,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,181.56,5.6,1050.0,692.0,534.0,0.34,0.0,0.35,jute,10,28,65.1,5.07,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,160.2,5.6,1050.0,692.0,534.0,0.3,0.0,0.1,jute,15,28,67.08,4.68,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,170.88,5.6,1050.0,692.0,534.0,0.32,0.0,0.2,jute,15,28,64.43,4.59,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,181.56,5.6,1050.0,692.0,534.0,0.34,0.0,0.35,jute,15,28,65.8,4.46,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,160.2,5.6,1050.0,692.0,534.0,0.3,0.0,0.1,jute,25,28,52.89,4.07,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,170.88,5.6,1050.0,692.0,534.0,0.32,0.0,0.2,jute,25,28,59.45,4.17,0.0,1,1742.0,3.262172284644195
534.0,0.0,0.0,0.0,181.56,5.6,1050.0,692.0,534.0,0.34,0.0,0.35,jute,25,28,58.74,4.36,0.0,1,1742.0,3.262172284644195
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.0,none,0,7,24.07633,2.58695,0.0,0,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.0,none,0,28,33.97452,3.30888,0.0,0,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.5,kenaf,25,7,20.9637,2.20304,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.5,kenaf,25,28,31.32878,3.19934,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.75,kenaf,25,7,21.74186,2.49306,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.75,kenaf,25,28,30.77888,3.40278,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.0,kenaf,25,7,20.02991,1.98395,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.0,kenaf,25,28,27.58324,3.00321,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.5,kenaf,25,7,12.5492,1.58439,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.5,kenaf,25,28,21.03633,2.28963,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,2.0,kenaf,25,7,10.04872,1.16813,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,2.0,kenaf,25,28,19.71864,2.08619,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.5,kenaf,50,7,20.25817,2.30527,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.5,kenaf,50,28,30.46761,3.30054,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.75,kenaf,50,7,21.03633,2.70484,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,0.75,kenaf,50,28,29.53382,3.52066,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.0,kenaf,50,7,18.31796,2.09349,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.0,kenaf,50,28,26.49381,2.79143,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.5,kenaf,50,7,13.94989,1.50614,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,1.5,kenaf,50,28,22.44739,2.18739,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,2.0,kenaf,50,7,11.53241,1.37991,0.0,1,1732.0,4.143540669856459
418.0,0.0,0.0,0.0,229.9,0.0,1022.0,710.0,418.0,0.55,0.0,2.0,kenaf,50,28,20.80807,2.39917,0.0,1,1732.0,4.143540669856459
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.0,none,0,7,53.9362,5.46681,0.14992993928070994,0,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.5,ramie,40,7,56.38697,5.62903,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.0,ramie,40,7,57.85744,5.59086,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.5,ramie,40,7,57.1222,5.67197,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,2.0,ramie,40,7,58.18421,5.52884,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.0,none,0,28,81.05809,7.07945,0.14992993928070994,0,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.5,ramie,40,28,85.71456,7.30369,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.0,ramie,40,28,84.24409,7.2035,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.5,ramie,40,28,83.18209,7.26553,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,2.0,ramie,40,28,86.3681,7.2035,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.0,none,0,56,81.46655,7.57088,0.14992993928070994,0,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.5,ramie,40,56,87.83856,7.85714,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.0,ramie,40,56,85.71456,7.69016,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.5,ramie,40,56,84.97932,7.77126,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,2.0,ramie,40,56,88.4921,7.71401,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.0,none,0,90,86.77656,7.8142,0.14992993928070994,0,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,0.5,ramie,40,90,89.22733,8.00028,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.0,ramie,40,90,88.81887,7.93825,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,1.5,ramie,40,90,89.5541,7.95734,0.14992993928070994,1,1808.0,3.377860812704344
455.0,0.0,0.0,80.25,141.306,1.2,1219.0,589.0,535.25,0.264,0.0,2.0,ramie,40,90,92.00487,7.87623,0.14992993928070994,1,1808.0,3.377860812704344
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,0.0,none,0,7,29.78,3.03,0.0,0,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,0.5,jute,20,7,26.36,2.98,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.0,jute,20,7,25.38,3.07,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.5,jute,20,7,24.85,2.86,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.0,jute,20,7,22.77,2.66,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.5,jute,20,7,18.54,2.58,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,3.0,jute,20,7,16.82,2.34,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,0.5,jute,40,7,30.46,3.18,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.0,jute,40,7,28.47,3.27,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.5,jute,40,7,26.91,3.14,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.0,jute,40,7,23.73,2.96,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.5,jute,40,7,20.36,2.78,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,3.0,jute,40,7,17.57,2.53,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,0.0,none,0,28,35.23,3.35,0.0,0,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,0.5,jute,20,28,33.04,3.31,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.0,jute,20,28,30.34,3.32,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.5,jute,20,28,27.38,3.02,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.0,jute,20,28,24.87,2.97,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.5,jute,20,28,20.32,2.72,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,3.0,jute,20,28,19.19,2.61,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,0.5,jute,40,28,33.82,3.39,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.0,jute,40,28,31.32,3.58,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,1.5,jute,40,28,27.73,3.46,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.0,jute,40,28,25.38,3.29,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,2.5,jute,40,28,22.61,3.02,0.0,1,1637.0,3.5509761388286334
461.0,0.0,0.0,0.0,239.72,0.0,898.0,739.0,461.0,0.52,0.0,3.0,jute,40,28,19.38,2.89,0.0,1,1637.0,3.5509761388286334
810.0,0.0,0.0,0.0,324.0,2.65,648.0,648.0,810.0,0.4,0.0,0.0,none,0,1,27.2,2.1,0.0,0,1296.0,1.6
810.0,0.0,0.0,0.0,324.0,2.65,648.0,648.0,810.0,0.4,0.0,1.2,kenaf,35,1,17.2,3.5,0.0,1,1296.0,1.6
